observer,Date,Measure,day_sample,Site,Site.Number,plot,density_level,Site.Density,transect number,distance on transect,animal.hit,RTM,observations,microsite,Time.block,actual.time,presence of flower
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,2,2,MD,3,100,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,70,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,80,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,90,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,3,100,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,20,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,80,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,2,90,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,60,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,70,0,none,,,,,yes
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,6,2,MD,1,100,0,none,,,,,yes
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,50,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,70,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,80,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,90,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,1,100,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,80,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,90,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,2,100,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,20,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,50,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,70,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,2,2,MD,3,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,20,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,50,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,60,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,70,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,90,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,1,100,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,70,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,90,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,2,100,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,20,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,30,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,40,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,50,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,60,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,80,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,90,0,none,,,,,yes
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,6,2,MD,3,100,0,none,,,,,yes
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",21-May-19,transect,5,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",23-May-19,transect,7,Carrizo,3,8,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,1,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,2,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,3,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,4,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,6,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,7,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,2,9,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",25-May-19,transect,9,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",28-May-19,transect,12,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",29-May-19,transect,13,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
